zpid,Address,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,is_bankOwned,isUnmappable,isPreforeclosureAuction,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedvalue,lotAreaValue,lotAreaUnit
37540430,728 Opus Ave,20743,Capitol Heights,MD,38.8783,-76.91671,344999.0,2,4,1629.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,227500.0,4000.0,sqft
37394589,2713 Fairlawn St,20748,Temple Hills,MD,38.84042,-76.95312,379000.0,2,3,1826.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,367300.0,0.2855371900826446,acres
37426780,4506 Payne Dr,20744,Fort Washington,MD,38.78637,-76.93359,449900.0,3,4,2250.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,339100.0,10842.0,sqft
2066652761,7311 Webster Turn,20744,Fort Washington,MD,38.78852,-76.94178,419990.0,3,4,1164.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,,10426.0,sqft
37510020,2716 Sansbury Rd,20774,Upper Marlboro,MD,38.8519,-76.84554,395000.0,3,5,1232.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,352500.0,0.6747015610651974,acres
37402292,1802 Gould Dr,20747,District Heights,MD,38.86612,-76.88469,479999.0,4,4,1980.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,357700.0,6040.0,sqft
37469121,7717 Loudon Dr,20744,Fort Washington,MD,38.78386,-76.96868,439000.0,3,4,1936.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,356400.0,0.5408631772268135,acres
37531853,5000 Doppler St,20743,Capitol Heights,MD,38.88327,-76.92024,349900.0,2,5,1008.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,210600.0,4280.0,sqft
37468616,505 Hurtt Pl,20744,Fort Washington,MD,38.77464,-77.00014,445000.0,3,4,2469.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,457700.0,0.29070247933884297,acres
51926287,6018 Park Pl,22303,Alexandria,VA,38.78618,-77.07349,524000.0,1,4,1152.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,507570.0,6750.0,sqft
37311017,815 Malta Ln,20901,Silver Spring,MD,39.03843,-77.01493,540000.0,3,3,1440.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,375467.0,7726.0,sqft
37508879,9316 Fairhaven Ave,20772,Upper Marlboro,MD,38.76097,-76.79654,480000.0,3,4,2739.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,365700.0,0.3453627180899908,acres
37520790,7103 21st Ave,20783,Hyattsville,MD,38.97731,-76.97576,525000.0,3,5,2376.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,457000.0,8028.0,sqft
37472811,9509 Vermell Pl,20774,Upper Marlboro,MD,38.87328,-76.84098,445000.0,3,4,1108.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,359700.0,6873.0,sqft
37487009,2313 Romney Ct,20785,Landover,MD,38.92088,-76.87346,300000.0,1,3,885.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,194000.0,5015.0,sqft
37509018,12605 Arcus Ct,20772,Upper Marlboro,MD,38.7569,-76.78936,529950.0,3,4,2016.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,459300.0,0.683287419651056,acres
37479978,615 Pearse Ln,20774,Upper Marlboro,MD,38.88102,-76.84069,449900.0,2,4,1672.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253300.0,0.3782139577594123,acres
37557462,10403 Rutland Pl,20783,Hyattsville,MD,39.02316,-76.9592,480000.0,3,6,1178.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,388600.0,10744.0,sqft
37350143,5504 Volta Ave,20710,Bladensburg,MD,38.94248,-76.92402,369900.0,2,2,870.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,247800.0,6328.0,sqft
37487067,7205 Flagstaff St,20785,Landover,MD,38.91978,-76.88232,325000.0,2,3,1170.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,285600.0,5000.0,sqft
37425736,6202 Hellen Lee Dr,20735,Clinton,MD,38.7534,-76.89939,424900.0,3,4,2297.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,340400.0,0.2599173553719008,acres
37552286,3202 Amador Dr,20785,Landover,MD,38.93314,-76.85692,469900.0,3,4,1228.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,326700.0,0.31235078053259874,acres
37420270,1 Rosebud Ct,20774,Upper Marlboro,MD,38.899902,-76.77175,368500.0,2,2,1306.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,379900.0,4069.0,sqft
37320460,10911 Breewood Ct,20901,Silver Spring,MD,39.03441,-77.02474,535000.0,3,3,1701.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,361400.0,7589.0,sqft
528733,521 Foxhall Pl SE,20032,Washington,DC,38.83344,-76.99786,440000.0,2,4,1775.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,383680.0,3125.0,sqft
37536893,6307 Carrington Ct,20743,Capitol Heights,MD,38.90556,-76.89946,219900.0,1,3,1152.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,184300.0,4000.0,sqft
62877207,4635 Pendall Dr,20744,Fort Washington,MD,38.78489,-76.92998,539999.0,3,4,1409.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,504400.0,0.6983471074380165,acres
37378494,9616 Caltor Ln,20744,Fort Washington,MD,38.75822,-76.97535,415000.0,3,4,2688.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,417500.0,10000.0,sqft
37471125,4111 Henson Ln,20748,Temple Hills,MD,38.8038,-76.93597,389000.0,1,3,1024.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,228900.0,9996.0,sqft
37356483,7405 Parkwood St,20784,Hyattsville,MD,38.94173,-76.88353,429999.0,2,5,1820.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,258600.0,6417.0,sqft
37486355,7626 Greenleaf Rd,20785,Landover,MD,38.92017,-76.87429,328000.0,1,3,5445.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,220300.0,0.13,sqft
488570,6418 N Capitol St NW,20012,Washington,DC,38.96784,-77.00929,490000.0,2,3,1509.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,445200.0,1771.0,sqft
37398441,1524 Ritchie Rd,20747,District Heights,MD,38.86771,-76.85893,399900.0,2,3,811.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253100.0,0.41724058769513317,acres
37430972,9602 Juliette Dr,20735,Clinton,MD,38.75739,-76.90573,435000.0,3,3,2125.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,352500.0,0.3879247015610652,acres
37562813,4915 Tecumseh St,20740,College Park,MD,38.99697,-76.92514,379000.0,1,2,1200.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,302800.0,10875.0,sqft
37428010,5604 Devon Ct,20748,Temple Hills,MD,38.79257,-76.91144,499999.0,3,4,2342.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,360200.0,0.26131772268135905,acres
37464889,7524 Burgess Ln,20744,Fort Washington,MD,38.78575,-76.94062,325000.0,1,3,1430.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,281800.0,0.4559917355371901,acres
37396165,4523 Quid Pl,20743,Capitol Heights,MD,38.87071,-76.93043,349000.0,2,4,1146.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,262800.0,6890.0,sqft
37344329,10100 51st Ave,20740,College Park,MD,39.01933,-76.9166,469000.0,2,4,1232.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,437200.0,8776.0,sqft
37511456,9705 Tam O Shanter Dr,20772,Upper Marlboro,MD,38.75666,-76.80189,459500.0,3,4,2030.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,374900.0,0.3443526170798898,acres
37524648,7705 25th Ave,20783,Hyattsville,MD,38.98366,-76.96684,370000.0,2,5,1152.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,330100.0,3910.0,sqft
37373698,1704 Portland Ave,20744,Fort Washington,MD,38.75772,-76.97878,465000.0,3,3,1344.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,413200.0,10191.0,sqft
37392020,4708 Brinkley Rd,20748,Temple Hills,MD,38.802,-76.92585,464998.0,3,4,1242.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,298800.0,0.27176308539944904,acres
37435569,6015 Sellner Ln,20735,Clinton,MD,38.77865,-76.90194,510000.0,3,4,1844.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,493500.0,0.27865013774104685,acres
37552618,4505 Havelock Rd,20706,Lanham,MD,38.9517,-76.85098,499900.0,3,4,2352.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,290000.0,8450.0,sqft
37519333,8507 14th Ave,20783,Hyattsville,MD,38.99781,-76.9819,549900.0,3,4,2581.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,328500.0,6398.0,sqft
37395929,2820 Walters Ln,20747,District Heights,MD,38.8501,-76.89064,439995.0,3,5,2140.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,238600.0,0.25826446280991733,acres
37489849,7262 Mahogany Dr #6,20785,Landover,MD,38.90216,-76.88019,299999.0,2,3,1205.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,205000.0,3284.0,sqft
37394924,6012 Wesson Dr,20746,Suitland,MD,38.82433,-76.90224,449998.0,4,5,1740.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,275800.0,6000.0,sqft
37427152,5305 Chesterfield Dr,20748,Temple Hills,MD,38.78812,-76.91529,464900.0,3,5,1874.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,337400.0,0.27548209366391185,acres
515186,5549 Central Ave SE,20019,Washington,DC,38.886086,-76.92008,450000.0,2,2,1200.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,248890.0,2445.0,sqft
37450175,9745 Wyman Way,20772,Upper Marlboro,MD,38.76138,-76.82926,420000.0,3,3,1276.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,404900.0,10447.0,sqft
37478121,7510 Hawthorne St,20785,Landover,MD,38.9254,-76.87742,349000.0,2,3,1440.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,277200.0,5667.0,sqft
37555135,5807 Nystrom St,20784,Hyattsville,MD,38.96194,-76.87937,499999.0,3,5,2280.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,345600.0,8163.0,sqft
37529516,4506 Russell Ave,20712,Mount Rainier,MD,38.94532,-76.97252,450000.0,3,5,1767.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,403600.0,8940.0,sqft
37457465,7510 Lenham Dr,20744,Fort Washington,MD,38.78425,-76.9545,474900.0,3,5,1599.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,336900.0,10000.0,sqft
495449,4909 7th Pl NE,20017,Washington,DC,38.94859,-76.99556,520000.0,2,3,1638.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,491050.0,1898.0,sqft
37472790,1100 Falconett Ct,20774,Upper Marlboro,MD,38.87381,-76.83876,424900.0,3,4,1968.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,325900.0,0.3018135904499541,acres
37561162,9406 48th Pl,20740,College Park,MD,39.00804,-76.92679,525000.0,2,3,2156.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,416200.0,9830.0,sqft
37287838,2304 Darrow St,20902,Silver Spring,MD,39.02354,-77.04908,545000.0,2,3,1974.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,412333.0,8388.0,sqft
37537504,308 70th Pl,20743,Capitol Heights,MD,38.89361,-76.90031,400000.0,2,6,1780.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,229300.0,5000.0,sqft
37383163,3603 Dianna Rd,20746,Suitland,MD,38.83916,-76.91977,360000.0,2,4,1040.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,249400.0,9269.0,sqft
37424688,9540 Sherwood Dr,20772,Upper Marlboro,MD,38.79286,-76.83957,450000.0,2,4,2144.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,373300.0,0.46035353535353535,acres
68071881,710 Eastern Ave NE,20019,Washington,DC,38.89891,-76.91745,299000.0,2,3,1674.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,403990.0,4197.0,sqft
516171,4561 C St SE,20019,Washington,DC,38.8863,-76.93743,330000.0,2,3,1344.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,362790.0,6159.0,sqft
37532639,5031 Emo St,20743,Capitol Heights,MD,38.87775,-76.91965,299900.0,2,3,952.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,191500.0,4000.0,sqft
37522079,2006 Pelden Rd,20783,Hyattsville,MD,38.99544,-76.97476,445000.0,2,3,1842.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,339600.0,6500.0,sqft
527552,756 Upsal St SE,20032,Washington,DC,38.83989,-76.99445,469900.0,3,4,1744.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,420830.0,2386.0,sqft
2054522842,5821 1/2 Field Pl NE,20019,Washington,DC,38.89792,-76.91777,549000.0,4,4,2244.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,,2500.0,sqft
37458476,3624 Dixon St,20748,Temple Hills,MD,38.83928,-76.96452,319900.0,2,3,1188.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,241000.0,3720.0,sqft
37523320,5407 14th Pl,20782,Hyattsville,MD,38.95529,-76.98593,550000.0,2,5,1320.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,369100.0,6095.0,sqft
37358050,4906 56th Pl,20781,Hyattsville,MD,38.94478,-76.92122,399900.0,2,4,962.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253700.0,5798.0,sqft
37341228,6806 New Hampshire Ave,20912,Takoma Park,MD,38.97376,-76.99648,550000.0,2,2,1400.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,438333.0,9780.0,sqft
511161,504 45th St NE,20019,Washington,DC,38.89563,-76.938,270000.0,2,2,1054.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,333620.0,1998.0,sqft
37382581,1703 Arcadia Ave,20743,Capitol Heights,MD,38.86687,-76.94108,375000.0,2,3,2220.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,287000.0,7421.0,sqft
37455279,4109 Beachcraft Ct,20748,Temple Hills,MD,38.80202,-76.93644,459900.0,3,4,1232.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,364400.0,0.2726354453627181,acres
528014,347 Parkland Pl SE,20032,Washington,DC,38.84449,-76.99967,325000.0,2,3,1440.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,286140.0,2000.0,sqft
37505682,9604 Tiberias Dr,20772,Upper Marlboro,MD,38.75862,-76.80439,404000.0,3,3,1100.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,376300.0,10000.0,sqft
37542796,5303 59th Ave,20737,Riverdale,MD,38.95358,-76.9159,449900.0,2,3,936.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,272700.0,0.27766299357208446,acres
37524253,1607 Merrimac Dr,20783,Hyattsville,MD,38.9913,-76.97823,429999.0,2,3,910.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,332800.0,7296.0,sqft
37353221,6231 Landover Rd,20785,Landover,MD,38.93292,-76.90898,440000.0,3,4,1244.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,345200.0,6056.0,sqft
37427680,7210 McMillen Dr,20735,Clinton,MD,38.7813,-76.88064,475000.0,3,4,2120.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,430800.0,9856.0,sqft
37397247,2410 Keating St,20748,Temple Hills,MD,38.83462,-76.95397,329900.0,2,2,1248.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,183800.0,3675.0,sqft
37528863,2100 Quebec St,20783,Hyattsville,MD,38.99584,-76.97281,479900.0,2,4,1201.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,268600.0,5890.0,sqft
529865,138 Forrester St SW,20032,Washington,DC,38.82504,-77.011,375999.0,2,2,1255.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,256280.0,2464.0,sqft
37395403,7001 Gateway Blvd,20747,District Heights,MD,38.85823,-76.88543,365000.0,2,4,1260.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,268700.0,6980.0,sqft
37277138,816 Orange Dr,20901,Silver Spring,MD,39.02928,-77.02413,537000.0,2,3,1615.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,389533.0,6018.0,sqft
37532317,338 Brightseat Rd,20785,Landover,MD,38.89376,-76.85129,399000.0,2,3,1075.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,249800.0,0.5266758494031222,acres
37373108,3020 Alderton Ave,20744,Fort Washington,MD,38.76957,-76.95358,549900.0,2,6,2044.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,266900.0,10000.0,sqft
37387617,5103 Acorn Dr,20748,Temple Hills,MD,38.79955,-76.91918,475000.0,3,6,2592.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,307400.0,10685.0,sqft
51926203,6014 Rixey Dr,22303,Alexandria,VA,38.7864,-77.07444,528000.0,2,4,1224.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,444600.0,6352.0,sqft
37398437,4817 Henderson Rd,20748,Temple Hills,MD,38.816,-76.92465,442000.0,3,5,1372.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,299500.0,0.3029843893480257,acres
37469669,4106 22nd Ave,20748,Temple Hills,MD,38.83402,-76.96177,430000.0,3,4,2784.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,349400.0,7912.0,sqft
37320689,8909 Glenville Rd,20901,Silver Spring,MD,39.00231,-76.99671,529000.0,3,5,2128.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,436367.0,6413.0,sqft
37506733,9501 Tiberias Dr,20772,Upper Marlboro,MD,38.76036,-76.80584,439500.0,3,4,1100.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,412800.0,10217.0,sqft
37518926,1914 Ruatan St,20783,Hyattsville,MD,38.9971,-76.97612,435000.0,3,3,1195.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,347200.0,0.2775482093663912,acres
37372491,9601 Rosevale St,20744,Fort Washington,MD,38.75627,-76.96286,489900.0,3,4,2150.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,325700.0,10465.0,sqft
515986,4686 A St SE,20019,Washington,DC,38.88815,-76.93366,285000.0,2,3,1181.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,288820.0,2264.0,sqft
512822,805 50th Pl NE,20019,Washington,DC,38.90025,-76.92833,409990.0,1,2,1114.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,265100.0,2205.0,sqft
37489647,3311 E Glenreed Ct,20706,Lanham,MD,38.93323,-76.86183,335000.0,3,3,1192.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,244500.0,3435.0,sqft
37476763,8616 Glenarden Pkwy,20706,Lanham,MD,38.93199,-76.86382,540000.0,4,4,1820.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,305500.0,8712.0,sqft
37396293,3504 Keystone Manor Pl,20747,District Heights,MD,38.84069,-76.89054,370000.0,3,4,1220.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,324400.0,6988.0,sqft
37481164,301 Hyannis Ct,20774,Upper Marlboro,MD,38.88521,-76.81733,475000.0,3,3,1728.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,317100.0,0.2644398530762167,acres
511428,4408 Clay St NE,20019,Washington,DC,38.89422,-76.93841,449000.0,2,3,1292.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,311380.0,2281.0,sqft
513264,857 51st St NE,20019,Washington,DC,38.90153,-76.92639,409000.0,2,3,810.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,259860.0,1760.0,sqft
37492423,12102 Mackell Ln,20715,Bowie,MD,38.9833,-76.75575,489900.0,2,4,1856.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,384300.0,9438.0,sqft
37380483,2516 Easton St,20748,Temple Hills,MD,38.84035,-76.95716,310000.0,1,2,1543.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,260100.0,6900.0,sqft
37384421,5705 Center Dr,20748,Temple Hills,MD,38.811,-76.91184,425000.0,3,4,2604.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,296100.0,10064.0,sqft
37424738,7905 Green St,20735,Clinton,MD,38.78005,-76.85985,380000.0,2,3,1700.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,308000.0,0.4595959595959596,acres
37496383,12813 7th St,20720,Bowie,MD,39.00957,-76.78406,479927.0,3,5,1548.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,362100.0,5227.2,sqft
37546323,5116 Aldershot Dr,20706,Lanham,MD,38.96124,-76.8515,505000.0,3,3,1672.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,372800.0,6825.0,sqft
37509992,13502 Old Marlboro Pike,20772,Upper Marlboro,MD,38.81644,-76.77205,439990.0,3,3,1550.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,362500.0,0.3677685950413223,acres
37534514,5813 Dade St,20743,Capitol Heights,MD,38.89091,-76.90608,479990.0,3,5,1478.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,369700.0,5000.0,sqft
37351254,6406 Osborn Rd,20784,Hyattsville,MD,38.93628,-76.90333,477700.0,2,4,1877.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,333300.0,6839.0,sqft
37478070,7724 Allendale Dr,20785,Landover,MD,38.91442,-76.87219,312900.0,2,3,1320.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,220100.0,3111.0,sqft
37354224,7002 Taylor Ter,20784,Hyattsville,MD,38.94151,-76.89238,444000.0,3,3,1608.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,281800.0,6600.0,sqft
511054,4400 Nannie Helen Burroughs Ave NE,20019,Washington,DC,38.90066,-76.93891,369900.0,2,3,1853.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,408890.0,4057.0,sqft
515811,5154 H St SE,20019,Washington,DC,38.87862,-76.9283,399999.0,3,6,1683.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,319960.0,3425.0,sqft
37397601,6112 Rayburn Dr,20748,Temple Hills,MD,38.80598,-76.9272,489999.0,3,5,1827.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,423700.0,10091.0,sqft
37388186,2606 Keith St,20748,Temple Hills,MD,38.83498,-76.95068,326000.0,3,3,1156.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,217800.0,5558.0,sqft
37392370,4005 24th Pl,20748,Temple Hills,MD,38.83494,-76.95534,330000.0,3,3,1478.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,204700.0,8821.0,sqft
37481090,1526 7th St,20706,Lanham,MD,38.932358,-76.85388,400000.0,2,4,1728.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,221200.0,4320.0,sqft
517298,1525 Fort Davis St SE,20020,Washington,DC,38.86906,-76.9467,320000.0,2,2,1479.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,289310.0,2315.0,sqft
37551772,5528 Cordona St,20706,Lanham,MD,38.95935,-76.85389,449900.0,3,4,2080.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,277300.0,6919.0,sqft
37429963,3511 Wayneswood Rd,20744,Fort Washington,MD,38.76345,-76.94625,415000.0,2,3,1540.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,327800.0,0.27548209366391185,acres
37534722,4827 Gunther St,20743,Capitol Heights,MD,38.87511,-76.92433,310000.0,2,3,962.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,257500.0,6482.0,sqft
37429934,3609 Wayneswood Rd,20744,Fort Washington,MD,38.76292,-76.9443,465000.0,2,4,976.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,309800.0,10294.0,sqft
37423580,9407 Piscataway Rd,20735,Clinton,MD,38.76185,-76.91568,445000.0,3,5,1212.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,371200.0,0.35702479338842974,acres
37350309,6609 Furman Pkwy,20737,Riverdale,MD,38.95146,-76.90287,405000.0,2,3,1052.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,314000.0,8037.0,sqft
37392137,6505 Elmhurst St,20747,District Heights,MD,38.85814,-76.8942,389900.0,2,5,2228.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,279100.0,7000.0,sqft
37385342,7107 Earl Dr,20747,District Heights,MD,38.83777,-76.88429,469000.0,4,5,1814.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,308000.0,10280.0,sqft
37492394,13214 11th St,20715,Bowie,MD,39.00705,-76.77454,470000.0,3,4,2100.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,461600.0,5000.0,sqft
512647,5074 Jay St NE,20019,Washington,DC,38.90201,-76.92733,419000.0,2,3,810.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,263110.0,2643.0,sqft
37356570,5420 Newby Ave,20737,Riverdale,MD,38.95465,-76.90321,395000.0,2,4,1092.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,275100.0,5664.0,sqft
